index,txn_type,from,to,date,eth,punk_id,type_str,USD
337,Transfer,0x2cbee4,redlione…,2021-03-07,0.0,286,Male,0.0
338,Transfer,0x35388c,0x2cbee4,2021-03-05,0.0,286,Male,0.0
339,Transfer,0xc352b5,0x35388c,2021-02-04,0.0,286,Male,0.0
340,Transfer,0x5ac996,0xb4d8b8,2021-05-05,0.0,287,Female,0.0
341,Sold,0x33c265,0x5ac996,2021-03-05,22.5,287,Female,34392.857142825
342,Sold,0xb5cae9,0x33c265,2021-03-05,22.0,287,Female,33628.57142854
343,Transfer,0x3437cf,0xb5cae9,2021-02-28,0.0,287,Female,0.0
344,Sold,0x967ee5,0x3437cf,2021-02-22,29.5,287,Female,52490.650357934996
345,Sold,Pranksy,0x967ee5,2021-02-22,24.99,287,Female,44465.80855745069
346,Transfer,0xc352b5,Pranksy,2021-02-18,0.0,287,Female,0.0
347,Transfer,0xff4c60,0x2e675e,2021-08-01,0.0,291,Male,0.0
348,Sold,0xeb6599,0xff4c60,2021-07-31,29.0,291,Male,73351.18248435
349,Transfer,MrTpunks,0xeb6599,2021-07-05,0.0,291,Male,0.0
350,Sold,0x3185fa,MrTpunks,2021-03-15,21.0,291,Male,37603.06063374
351,Transfer,0x2cbee4,0x3185fa,2021-03-07,0.0,291,Male,0.0
352,Transfer,0x35388c,0x2cbee4,2021-03-05,0.0,291,Male,0.0
353,Transfer,0xc352b5,0x35388c,2021-02-04,0.0,291,Male,0.0
354,Transfer,0xc352b5,0xb88f61,2021-02-05,0.0,293,Male,0.0
355,Sold,CPyrc,0x59a549,2021-01-25,12.0,294,Male,15826.08695652
356,Sold,Slats_et…,CPyrc,2021-01-09,6.25,294,Male,8003.9141618125
357,Transfer,0xc352b5,0xb88f61,2021-02-05,0.0,295,Male,0.0
358,Transfer,0xc352b5,0xb88f61,2021-02-05,0.0,297,Male,0.0
359,Sold,Deeze,0x0654ef,2021-05-13,12.77,299,Male,47437.0862040317
360,Transfer,0x559ff3,0xfbd672,2021-05-04,0.0,299,Male,0.0
361,Transfer,0xc08be1,0xcb7624,2021-05-03,0.0,299,Male,0.0
362,Transfer,sexpunks…,0xbea00d,2021-05-03,0.0,299,Male,0.0
363,Transfer,OnlyToas…,0xc4e028,2021-03-08,0.0,299,Male,0.0
364,Transfer,0x2cbee4,OnlyToas…,2021-03-07,0.0,299,Male,0.0
365,Transfer,0x35388c,0x2cbee4,2021-03-05,0.0,299,Male,0.0
366,Transfer,0xc352b5,0x35388c,2021-02-04,0.0,299,Male,0.0
367,Transfer,0xe34bde,0xfd9065,2021-02-04,0.0,300,Male,0.0
368,Transfer,0xc352b5,0xe34bde,2021-02-04,0.0,300,Male,0.0
369,Transfer,0xc352b5,0x4d8e16,2021-03-19,0.0,302,Female,0.0
370,Transfer,0xc352b5,0xb88f61,2021-02-05,0.0,304,Male,0.0
371,Sold,krybhara…,0x471ccd,2021-08-11,46.5,307,Male,147088.88208273
372,Transfer,0x5d7c72,krybhara…,2021-05-05,0.0,307,Male,0.0
373,Transfer,krybhara…,0x5d7c72,2021-04-12,0.0,307,Male,0.0
374,Transfer,0x2cbee4,krybhara…,2021-03-07,0.0,307,Male,0.0
375,Transfer,0x35388c,0x2cbee4,2021-03-05,0.0,307,Male,0.0
376,Transfer,0xc352b5,0x35388c,2021-02-04,0.0,307,Male,0.0
377,Transfer,0x822335,0x9963be,2021-08-31,0.0,308,Male,0.0
378,Sold,cryptoke…,0x822335,2021-07-30,23.9,308,Male,58848.328833505
379,Transfer,cryptoke…,0x147027,2021-06-14,0.0,308,Male,0.0
380,Transfer,0x2cbee4,cryptoke…,2021-03-06,0.0,308,Male,0.0
381,Transfer,0x35388c,0x2cbee4,2021-03-05,0.0,308,Male,0.0
382,Transfer,0xc352b5,0x35388c,2021-02-04,0.0,308,Male,0.0
383,Transfer,0x2cbee4,0xab7244,2021-03-07,0.0,309,Male,0.0
384,Transfer,0x35388c,0x2cbee4,2021-03-05,0.0,309,Male,0.0
385,Transfer,0xc352b5,0x35388c,2021-02-04,0.0,309,Male,0.0
386,Transfer,0xc352b5,0xb88f61,2021-02-05,0.0,310,Male,0.0
387,Transfer,0xc352b5,0xb88f61,2021-02-05,0.0,311,Male,0.0
388,Sold,0x2423b6,NullAddress,2021-09-27,148.0,312,Male,433196.0
389,Transfer,0x8a5a3c,0x2423b6,2021-09-06,0.0,312,Male,0.0
390,Sold,milliond…,0x8a5a3c,2021-08-23,77.7,312,Male,258125.948621268
391,Transfer,0x2cbee4,milliond…,2021-03-07,0.0,312,Male,0.0
392,Transfer,0x35388c,0x2cbee4,2021-03-05,0.0,312,Male,0.0
393,Transfer,0xc352b5,0x35388c,2021-02-04,0.0,312,Male,0.0
394,Transfer,trippy.e…,0xe54c39,2021-06-14,0.0,314,Male,0.0
395,Transfer,0x2cbee4,trippy.e…,2021-03-07,0.0,314,Male,0.0
396,Transfer,0x35388c,0x2cbee4,2021-03-05,0.0,314,Male,0.0
397,Transfer,0xc352b5,0x35388c,2021-02-04,0.0,314,Male,0.0
398,Transfer,0xc352b5,0xb88f61,2021-02-05,0.0,317,Male,0.0
399,Sold,0xa876cd,0xcbb9ab,2021-04-08,27.5,318,Female,57142.028301875
400,Sold,Pranksy,0xa876cd,2021-03-04,26.5,318,Female,40707.076113905
401,Transfer,0xc352b5,Pranksy,2021-02-18,0.0,318,Female,0.0
402,Transfer,🍎🍎🍎.e…,0x800366,2021-08-26,0.0,322,Female,0.0
403,Sold,kingskin…,🍎🍎🍎.e…,2021-01-19,16.0,322,Female,21909.013056
404,Transfer,KingChad,kingskin…,2021-01-16,0.0,322,Female,0.0
405,Transfer,mintelan…,0x15235f,2021-09-16,0.0,328,Male,0.0
406,Sold,0x6add24,mintelan…,2021-08-14,52.0,328,Male,169830.69165244
407,Sold,0x471ccd,0x6add24,2021-08-04,42.0,328,Male,114429.77239596
408,Sold,0x3f13f5,0x471ccd,2021-03-12,21.88,328,Male,38714.204081588
409,Transfer,0x2cbee4,0x3f13f5,2021-03-06,0.0,328,Male,0.0
410,Transfer,0x35388c,0x2cbee4,2021-03-05,0.0,328,Male,0.0
411,Transfer,0xc352b5,0x35388c,2021-02-04,0.0,328,Male,0.0
412,Sold,0x89eacd,snax,2021-02-27,24.9,329,Female,36351.616659647996
413,Sold,0x07c5ea,0x89eacd,2021-02-24,22.95,329,Female,37312.956568125
414,Sold,Pranksy,0x07c5ea,2021-02-22,24.99,329,Female,44465.80855745069
415,Transfer,0xc352b5,Pranksy,2021-02-18,0.0,329,Female,0.0
416,Transfer,0xc352b5,0xb88f61,2021-02-05,0.0,330,Male,0.0
417,Sold,0x13816f,0x3ee18f,2021-05-26,15.25,332,Male,44034.0714296875
418,Sold,0xbae25a,0x13816f,2021-05-03,21.49,332,Male,73763.4695707175
419,Transfer,sillytun…,0x1011ce,2021-05-03,0.0,332,Male,0.0
420,Transfer,0x2cbee4,sillytun…,2021-03-07,0.0,332,Male,0.0
421,Transfer,0x35388c,0x2cbee4,2021-03-05,0.0,332,Male,0.0
422,Transfer,0xc352b5,0x35388c,2021-02-04,0.0,332,Male,0.0
423,Transfer,0x07c5ea,0xd5509e,2021-03-10,0.0,335,Male,0.0
424,Sold,heygaret…,0x07c5ea,2021-02-22,33.0,335,Male,58718.35463769
425,Sold,0xc352b5,heygaret…,2021-02-22,40.0,335,Male,71173.7631972
426,Sold,markydao…,geo.eth,2021-05-19,26.99,338,Male,65921.2427571299
427,Transfer,0x2cbee4,markydao…,2021-03-06,0.0,338,Male,0.0
428,Transfer,0x35388c,0x2cbee4,2021-03-05,0.0,338,Male,0.0
429,Transfer,0xc352b5,0x35388c,2021-02-04,0.0,338,Male,0.0
430,Transfer,0x87f806,0x87f806,2021-08-28,0.0,339,Female,0.0
431,Sold,thebinoc…,0x87f806,2021-08-28,239.0,339,Female,776043.67681354
432,Transfer,0xf3016b,thebinoc…,2021-08-06,0.0,339,Female,0.0
433,Sold,daddykal…,0xf3016b,2021-08-06,155.0,339,Female,448354.8193404
434,Sold,anonymou…,daddykal…,2021-07-24,74.5,339,Female,162873.98168123502
435,Sold,0xddfdcb,anonymou…,2021-04-26,79.99,339,Female,203307.71999792
436,Sold,0xc352b5,0xddfdcb,2021-02-18,50.0,339,Female,96672.84395149999
437,Sold,0x8f6b1e,0x0e9aed,2021-08-28,200.0,340,Male,649408.934572
438,Transfer,4156.eth,0x8f6b1e,2021-05-14,0.0,340,Male,0.0
439,Sold,0x5e43e1,4156.eth,2021-04-05,51.0,340,Male,107383.26248384999
440,Sold,0xc352b5,0x5e43e1,2021-02-22,50.0,340,Male,88967.2039965
441,Transfer,0x87f806,0x87f806,2021-08-28,0.0,341,Female,0.0
442,Sold,0x778608,0x87f806,2021-08-28,125.0,341,Female,405880.5841075
443,Sold,Pranksy,0x778608,2021-02-22,24.99,341,Female,44465.80855745069
444,Transfer,0xc352b5,Pranksy,2021-02-18,0.0,341,Female,0.0
445,Transfer,mzm.eth,0x15741c,2021-09-17,0.0,342,Female,0.0
446,Sold,cryptoke…,mzm.eth,2021-08-28,147.69,342,Female,479556.0277346934
447,Sold,0x1424d2,cryptoke…,2021-08-28,119.9,342,Female,389320.656275914
448,Sold,barthazi…,0x1424d2,2021-05-07,20.5,342,Female,71475.432579855
449,Transfer,barthazi…,0x38ab26,2021-05-03,0.0,342,Female,0.0
450,Transfer,barthazi…,0x38ab26,2021-03-27,0.0,342,Female,0.0
451,Transfer,0x2cbee4,barthazi…,2021-03-07,0.0,342,Female,0.0
452,Transfer,0x35388c,0x2cbee4,2021-03-05,0.0,342,Female,0.0
453,Transfer,0xc352b5,0x35388c,2021-02-04,0.0,342,Female,0.0
454,Transfer,0x0601d0,0x31a5ff,2021-08-07,0.0,344,Male,0.0
455,Transfer,0xc352b5,0xb88f61,2021-02-05,0.0,347,Male,0.0
456,Transfer,“cryptop…,0xb0cf9d,2021-07-08,0.0,349,Male,0.0
457,Sold,0x5243cb,“cryptop…,2021-06-19,0.7000000000000001,349,Male,1522.0467366230002
458,Transfer,0xba585c,0x0d7f8b,2021-05-04,0.0,349,Male,0.0
459,Transfer,sillytun…,0x1011ce,2021-05-03,0.0,349,Male,0.0
460,Transfer,0x2cbee4,sillytun…,2021-03-07,0.0,349,Male,0.0
461,Transfer,0x35388c,0x2cbee4,2021-03-05,0.0,349,Male,0.0
462,Transfer,0xc352b5,0x35388c,2021-02-04,0.0,349,Male,0.0
463,Transfer,0x650dcd,0xa5f05c,2021-08-28,0.0,352,Female,0.0
464,Transfer,0x24e267,0x650dcd,2021-08-28,0.0,352,Female,0.0
465,Transfer,0x650dcd,0x24e267,2021-08-07,0.0,352,Female,0.0
466,Sold,flim.eth,0x650dcd,2021-07-31,27.99,352,Female,70796.5378529985
467,Transfer,flimm.et…,flim.eth,2021-03-31,0.0,352,Female,0.0
468,Transfer,flim.eth,flimm.et…,2021-02-25,0.0,352,Female,0.0
469,Sold,Pranksy,flim.eth,2021-02-25,26.79,352,Female,39633.364798023
470,Transfer,0xc352b5,Pranksy,2021-02-18,0.0,352,Female,0.0
471,Sold,sherbs.e…,0x702a39,2021-08-27,100.0,353,Female,327602.796196
472,Sold,lovepunk…,sherbs.e…,2021-06-26,15.99,353,Female,29269.4937660099
473,Sold,0xa698ca,lovepunk…,2021-06-12,15.0,353,Female,35526.00204285
474,Sold,0x3cd607,0xa698ca,2021-04-01,15.0,353,Female,29625.0
475,Sold,0xa0a611,0x3cd607,2021-03-31,16.5,353,Female,31555.996972335
476,Sold,Pranksy,0xa0a611,2021-03-31,16.0,353,Female,30599.75463984
477,Transfer,Pranksy,0x776758,2021-03-30,0.0,353,Female,0.0
478,Transfer,0xc352b5,Pranksy,2021-02-18,0.0,353,Female,0.0
479,Transfer,0x2cbee4,0xee269a,2021-03-07,0.0,358,Male,0.0
480,Transfer,0x35388c,0x2cbee4,2021-03-05,0.0,358,Male,0.0
481,Transfer,0xc352b5,0x35388c,2021-02-04,0.0,358,Male,0.0
482,Transfer,0x2cbee4,AlottaMo…,2021-03-07,0.0,360,Male,0.0
483,Transfer,0x35388c,0x2cbee4,2021-03-05,0.0,360,Male,0.0
484,Transfer,0xc352b5,0x35388c,2021-02-04,0.0,360,Male,0.0
485,Transfer,0xc352b5,0xb88f61,2021-02-05,0.0,362,Male,0.0
486,Sold,0x0d82eb,0xf8196c,2021-08-05,39.89,365,Male,112841.3936615714
487,Sold,0x577ebc,0x0d82eb,2021-05-14,17.99,365,Male,73465.1641263925
488,Sold,quantbik…,0x577ebc,2021-05-11,16.66,365,Male,69652.04116808
489,Transfer,0xba585c,0x0d7f8b,2021-05-04,0.0,365,Male,0.0
490,Transfer,0x911c4b,0xa42964,2021-05-04,0.0,365,Male,0.0
491,Transfer,0x911c4b,0xa42964,2021-05-04,0.0,365,Male,0.0
492,Transfer,sillytun…,0x1011ce,2021-05-03,0.0,365,Male,0.0
493,Transfer,0x2cbee4,sillytun…,2021-03-07,0.0,365,Male,0.0
494,Transfer,0x35388c,0x2cbee4,2021-03-05,0.0,365,Male,0.0
495,Transfer,0xc352b5,0x35388c,2021-02-04,0.0,365,Male,0.0
496,Transfer,0x2cbee4,0xde2ba4,2021-03-07,0.0,366,Male,0.0
497,Transfer,0x35388c,0x2cbee4,2021-03-05,0.0,366,Male,0.0
498,Transfer,0xc352b5,0x35388c,2021-02-04,0.0,366,Male,0.0
499,Sold,0x19e358,0xd75d10,2021-08-23,70.0,368,Female,232545.8996588
500,Transfer,0x045f70,0x19e358,2021-08-07,0.0,368,Female,0.0
501,Transfer,0x1cbb87,0x045f70,2021-08-05,0.0,368,Female,0.0
502,Sold,0x471ccd,0x1cbb87,2021-07-31,32.0,368,Female,80939.2358448
503,Sold,0x1919db,0x471ccd,2021-07-25,21.8,368,Female,47759.21467411
504,Sold,ryley-o.…,0x1919db,2021-07-20,19.8,368,Female,35357.266950192
505,Transfer,0x269616,ryley-o.…,2021-07-20,0.0,368,Female,0.0
506,Sold,0x7962e7,0x269616,2021-07-16,0.0,368,Female,0.0
507,Sold,Pranksy,0x7962e7,2021-03-27,19.99,368,Female,34227.1942671873
508,Transfer,0xc352b5,Pranksy,2021-02-18,0.0,368,Female,0.0
509,Transfer,0xc352b5,0xb88f61,2021-02-05,0.0,369,Male,0.0
510,Transfer,0xc352b5,0xb88f61,2021-02-05,0.0,373,Male,0.0
511,Transfer,0x2cbee4,milliond…,2021-03-07,0.0,374,Female,0.0
512,Transfer,0x35388c,0x2cbee4,2021-03-05,0.0,374,Female,0.0
513,Transfer,0xc352b5,0x35388c,2021-02-04,0.0,374,Female,0.0
514,Transfer,0x93d6d6,0x60417d,2021-09-12,0.0,376,Female,0.0
515,Transfer,allornot…,0x93d6d6,2021-07-25,0.0,376,Female,0.0
516,Sold,0xf3b0f4,allornot…,2021-05-24,29.9,376,Female,79159.713221446
517,Transfer,0x033b8f,0xf3b0f4,2021-04-28,0.0,376,Female,0.0
518,Sold,0xbf8afa,0x033b8f,2021-03-19,28.0,376,Female,50681.55094016
519,Sold,Pranksy,0xbf8afa,2021-02-21,24.99,376,Female,48346.0988457405
520,Transfer,0xc352b5,Pranksy,2021-02-18,0.0,376,Female,0.0
521,Transfer,0xc352b5,0x4d8e16,2021-03-19,0.0,379,Female,0.0
522,Sold,nftguild…,0x1e5aeb,2021-08-03,40.0,381,Female,100326.543722
523,Sold,0x7e1de5,nftguild…,2021-04-08,24.99,381,Female,51926.51953686749
524,Sold,Pranksy,0x7e1de5,2021-02-22,23.99,381,Female,42686.4644775207
525,Transfer,0xc352b5,Pranksy,2021-02-18,0.0,381,Female,0.0
526,Sold,0x6611fe,0xb70c1a,2021-05-08,130.0,382,Female,508709.5623467
527,Sold,0xfeeb2d,0xbb1ec7,2021-04-27,39.7,383,Female,105957.51555606301
528,Transfer,0xc352b5,0xfeeb2d,2021-04-21,0.0,383,Female,0.0
529,Sold,0x7c5aee,0x1437d2,2021-03-16,48.2,384,Female,87044.38280861401
530,Sold,Pranksy,0x7c5aee,2021-03-14,24.0,384,Female,44388.229137840004
531,Transfer,0xc352b5,Pranksy,2021-02-18,0.0,384,Female,0.0
532,Transfer,MrTpunks,0xeb6599,2021-07-05,0.0,385,Female,0.0
533,Transfer,0xc352b5,0xb88f61,2021-02-05,0.0,386,Male,0.0
534,Transfer,0xc352b5,0xb88f61,2021-02-05,0.0,393,Male,0.0
535,Transfer,0xc352b5,0xb88f61,2021-02-05,0.0,395,Male,0.0
536,Transfer,0xe34bde,0xfd9065,2021-02-04,0.0,400,Female,0.0
537,Transfer,0xc352b5,0xe34bde,2021-02-04,0.0,400,Female,0.0
538,Sold,0x0b8ee2,0x269616,2021-07-25,0.0,402,Male,0.0
539,Sold,0x701f37,0x0b8ee2,2021-07-25,0.0,402,Male,0.0
540,Sold,0x1424d2,0x701f37,2021-07-25,20.99,402,Male,45984.6750463105
541,Transfer,0x3fce52,0x1424d2,2021-05-04,0.0,402,Male,0.0
542,Transfer,0x1424d2,0x3fce52,2021-05-04,0.0,402,Male,0.0
543,Sold,0x62bdc6,0x1424d2,2021-03-20,20.0,402,Male,36099.6476778
544,Sold,0xa9ffa0,0x62bdc6,2021-03-20,17.84,402,Male,32200.885728597597
545,Transfer,0xa9ffa0,0xdb8ee8,2021-03-19,0.0,402,Male,0.0
546,Transfer,0xa9ffa0,0xa9ffa0,2021-03-19,0.0,402,Male,0.0
547,Transfer,0x2cbee4,0xa9ffa0,2021-03-07,0.0,402,Male,0.0
548,Transfer,0x35388c,0x2cbee4,2021-03-05,0.0,402,Male,0.0
549,Transfer,0xc352b5,0x35388c,2021-02-04,0.0,402,Male,0.0
550,Transfer,sov,sov.eth,2021-04-25,0.0,404,Female,0.0
551,Transfer,0x85560d,0x76fb2e,2021-09-09,0.0,406,Male,0.0
552,Transfer,0x2cd808,0x85560d,2021-08-29,0.0,406,Male,0.0
553,Sold,0x79457a,0x2cd808,2021-08-28,315.0,406,Male,1022819.0719509
554,Sold,0x5aa688,0x79457a,2021-08-25,230.0,406,Male,742690.7848125
555,Transfer,0x5aa688,0x0f40e3,2021-07-19,0.0,406,Male,0.0
556,Sold,0x0b7059,0x5aa688,2021-06-22,47.5,406,Male,89335.785021325
557,Transfer,anonymou…,0x0b7059,2021-06-19,0.0,406,Male,0.0
558,Sold,kevallin…,anonymou…,2021-04-22,62.49,406,Male,150003.9597582228
559,Sold,0xfeeb2d,kevallin…,2021-04-21,58.5,406,Male,138291.194567565
560,Transfer,0xc352b5,0xfeeb2d,2021-04-21,0.0,406,Male,0.0
561,Sold,0x1455f0,pablopun…,2021-04-24,90.0,407,Female,199096.9799157
562,Sold,0xc352b5,0x1455f0,2021-03-21,86.0,407,Female,153421.80184688
563,Transfer,0xc352b5,0x4d8e16,2021-03-19,0.0,409,Female,0.0
564,Transfer,anonymou…,literall…,2021-06-17,0.0,410,Male,0.0
565,Sold,Myph-Spa…,anonymou…,2021-04-25,27.0,410,Male,62654.674716270005
566,Transfer,Myph-Spa…,0xb6de55,2021-04-15,0.0,410,Male,0.0
567,Transfer,0x2cbee4,Myph-Spa…,2021-03-06,0.0,410,Male,0.0
568,Transfer,0x35388c,0x2cbee4,2021-03-05,0.0,410,Male,0.0
569,Transfer,0xc352b5,0x35388c,2021-02-04,0.0,410,Male,0.0
570,Sold,Pranksy,0x20eadf,2021-02-22,24.99,411,Female,44465.80855745069
571,Transfer,0xc352b5,Pranksy,2021-02-18,0.0,411,Female,0.0
572,Transfer,0x0d7646,0x9225ae,2021-08-29,0.0,416,Male,0.0
573,Transfer,0x732d05,0x0d7646,2021-08-07,0.0,416,Male,0.0
574,Transfer,0x0d7646,0x732d05,2021-07-31,0.0,416,Male,0.0
575,Transfer,0x732d05,0x0d7646,2021-06-12,0.0,416,Male,0.0
576,Sold,0xc352b5,0x732d05,2021-03-22,65.0,416,Male,109287.89345110001
577,Transfer,0xc352b5,0x4d8e16,2021-03-19,0.0,419,Female,0.0
578,Transfer,0xe34bde,0xfd9065,2021-02-04,0.0,420,Male,0.0
579,Transfer,0xc352b5,0xe34bde,2021-02-04,0.0,420,Male,0.0
580,Transfer,0xc352b5,0xb88f61,2021-02-05,0.0,421,Male,0.0
581,Sold,0x51636d,0x2e5e22,2021-08-27,115.0,422,Female,376743.2156254
582,Sold,Pranksy,0x51636d,2021-03-18,34.99,422,Female,62139.664687363904
583,Transfer,0xc352b5,Pranksy,2021-02-18,0.0,422,Female,0.0
584,Sold,defibrian.eth,0x2a53bc,2021-09-30,107.5,423,Male,322664.862168775
585,Sold,0xcfd9cc,defibria…,2021-08-04,33.5,423,Male,91271.36607773
586,Transfer,0x2cbee4,0xcfd9cc,2021-03-06,0.0,423,Male,0.0
587,Transfer,0x35388c,0x2cbee4,2021-03-05,0.0,423,Male,0.0
588,Transfer,0xc352b5,0x35388c,2021-02-04,0.0,423,Male,0.0
589,Transfer,0x7f351f,0xcec3dc,2021-05-05,0.0,424,Male,0.0
590,Transfer,0x3a6372,0x7f351f,2021-02-14,0.0,424,Male,0.0
591,Sold,0x5fd36a,xaix.eth,2021-04-03,19.95,426,Male,40134.7463574645
592,Sold,0x0e6167,0x975779,2021-08-02,34.4,430,Female,89723.579843784
593,Sold,Pranksy,0x0e6167,2021-02-21,17.99,430,Female,34803.7742390905
594,Transfer,0xc352b5,Pranksy,2021-02-18,0.0,430,Female,0.0
595,Sold,Pranksy,0x1b5038,2021-02-23,26.99,431,Female,42483.0014984292
596,Transfer,0xc352b5,Pranksy,2021-02-18,0.0,431,Female,0.0
597,Transfer,0xfd71c1,,2021-09-26,0.0,432,Male,0.0
598,Transfer,0xef3f3e,0xfd71c1,2021-09-14,0.0,432,Male,0.0
599,Sold,0x78e96b,0xef3f3e,2021-08-29,145.0,432,Male,467641.67826975003
600,Transfer,0x2cbee4,0x78e96b,2021-03-07,0.0,432,Male,0.0
601,Transfer,0x35388c,0x2cbee4,2021-03-05,0.0,432,Male,0.0
602,Transfer,0xc352b5,0x35388c,2021-02-04,0.0,432,Male,0.0
603,Transfer,0xc352b5,0xb88f61,2021-02-05,0.0,433,Male,0.0
604,Transfer,0x0256c2,0xee3e55,2021-09-10,0.0,434,Male,0.0
605,Transfer,0x3e1f1f,0x0256c2,2021-07-21,0.0,434,Male,0.0
606,Transfer,0x2cbee4,0x3e1f1f,2021-03-06,0.0,434,Male,0.0
607,Transfer,0x35388c,0x2cbee4,2021-03-05,0.0,434,Male,0.0
608,Transfer,0xc352b5,0x35388c,2021-02-04,0.0,434,Male,0.0
609,Sold,0x9e6483,0xfad832,2021-08-06,50.0,435,Male,144630.586884
610,Sold,0x7d9e9a,0x9e6483,2021-03-17,21.95,435,Male,40040.106876372
611,Sold,0x8e564e,0x7d9e9a,2021-03-13,24.0,435,Male,46088.54850096
612,Sold,0xb9fba8,0x8e564e,2021-03-10,20.0,435,Male,35899.1764488
613,Transfer,0xb9fba8,0xd2e358,2021-03-07,0.0,435,Male,0.0
614,Transfer,0x2cbee4,0xb9fba8,2021-03-06,0.0,435,Male,0.0
615,Transfer,0x35388c,0x2cbee4,2021-03-05,0.0,435,Male,0.0
616,Transfer,0xc352b5,0x35388c,2021-02-04,0.0,435,Male,0.0
617,Transfer,0xc352b5,0xb88f61,2021-02-05,0.0,437,Male,0.0
618,Transfer,0x2cbee4,0x4128f4,2021-03-06,0.0,439,Male,0.0
619,Transfer,0x35388c,0x2cbee4,2021-03-05,0.0,439,Male,0.0
620,Transfer,0xc352b5,0x35388c,2021-02-04,0.0,439,Male,0.0
621,Sold,chomper.…,0x231d68,2021-08-06,46.46,441,Male,134390.7413326128
622,Sold,ryley-o.…,chomper.…,2021-07-18,19.0,441,Male,35942.47117081
623,Transfer,0x269616,ryley-o.…,2021-07-18,0.0,441,Male,0.0
624,Sold,0xa22724,0x269616,2021-07-13,0.0,441,Male,0.0
625,Sold,abx.eth,0xa22724,2021-07-09,18.95,441,Male,40688.5577086555
626,Sold,fatloott…,abx.eth,2021-07-07,18.0,441,Male,41723.4509307
627,Transfer,quantbik…,0x1b3321,2021-05-13,0.0,441,Male,0.0
628,Transfer,0x911c4b,0xa42964,2021-05-04,0.0,441,Male,0.0
629,Transfer,0x559ff3,0xfbd672,2021-05-04,0.0,441,Male,0.0
630,Transfer,0x559ff3,0xfbd672,2021-05-04,0.0,441,Male,0.0
631,Transfer,sillytun…,0x1011ce,2021-05-03,0.0,441,Male,0.0
632,Transfer,0x6ff0be,0xee707d,2021-05-03,0.0,441,Male,0.0
633,Transfer,0xbae25a,0xce18b6,2021-04-11,0.0,441,Male,0.0
634,Sold,0xd4442b,0xbae25a,2021-04-11,19.2,441,Male,41270.092539456
635,Sold,chrisbel…,0xd4442b,2021-04-11,18.5,441,Male,39765.453748955006
636,Transfer,chrisbel…,0xcbbc7b,2021-04-04,0.0,441,Male,0.0
637,Sold,0x596572,chrisbel…,2021-03-15,21.97,441,Male,39339.9639106318
638,Sold,moistowl…,0x596572,2021-03-12,20.0,441,Male,35387.755102
639,Transfer,0x2cbee4,moistowl…,2021-03-06,0.0,441,Male,0.0
640,Transfer,0x35388c,0x2cbee4,2021-03-05,0.0,441,Male,0.0
641,Transfer,0xc352b5,0x35388c,2021-02-04,0.0,441,Male,0.0
642,Transfer,0xe34bde,0xfd9065,2021-02-04,0.0,444,Male,0.0
643,Transfer,0xc352b5,0xe34bde,2021-02-04,0.0,444,Male,0.0
644,Transfer,0xcbeb96,,2021-09-21,0.0,445,Female,0.0
645,Transfer,0xcbeb96,,2021-09-21,0.0,445,Female,0.0
646,Transfer,laz.eth,,2021-09-21,0.0,445,Female,0.0
647,Sold,0x6611fe,laz.eth,2021-02-20,71.0,445,Female,136349.78300261
648,Sold,Deeze,WuTangCl…,2021-02-21,24.99,446,Female,48346.0988457405
649,Sold,0xc352b5,Deeze,2021-01-28,11.0,446,Female,14654.02717482
650,Sold,0xc842ce,0x7b2203,2021-07-31,30.0,447,Male,75880.5336045
651,Sold,tonyherr…,0xc842ce,2021-07-10,20.5,447,Male,43271.99957477501
652,Sold,sergito.…,tonyherr…,2021-05-07,20.5,447,Male,71475.432579855
653,Sold,punk5974…,sergito.…,2021-04-26,19.5,447,Male,49562.452056
654,Transfer,0x2cbee4,punk5974…,2021-03-07,0.0,447,Male,0.0
655,Transfer,0x35388c,0x2cbee4,2021-03-05,0.0,447,Male,0.0
656,Transfer,0xc352b5,0x35388c,2021-02-04,0.0,447,Male,0.0
657,Transfer,0x57d488,0x7fd258,2021-08-31,0.0,449,Female,0.0
658,Sold,0xe48a11,0x57d488,2021-08-04,36.95,449,Female,100670.954524541
659,Sold,laggy.et…,0xe48a11,2021-08-01,39.69,449,Female,101474.5837374864
660,Sold,0x84118d,laggy.et…,2021-08-01,36.0,449,Female,92040.43876416
661,Sold,0x74be0a,0x84118d,2021-08-01,32.99,449,Female,84344.83541193441
662,Sold,0x1919db,0x74be0a,2021-07-21,20.75,449,Female,41408.7418712175
663,Sold,pixelhas…,0x1919db,2021-07-20,19.8,449,Female,35357.266950192
664,Sold,0x90b60b,pixelhas…,2021-04-06,19.19,449,Female,40605.6582441188
665,Sold,Pranksy,0x90b60b,2021-03-30,18.5,449,Female,34049.11833735
666,Transfer,Pranksy,0x776758,2021-03-30,0.0,449,Female,0.0
667,Transfer,0xc352b5,Pranksy,2021-02-18,0.0,449,Female,0.0
668,Transfer,0x950012,sillytun…,2021-08-08,0.0,450,Male,0.0
669,Transfer,sillytun…,0x950012,2021-07-15,0.0,450,Male,0.0
670,Transfer,0x2cbee4,sillytun…,2021-03-07,0.0,450,Male,0.0
671,Transfer,0x35388c,0x2cbee4,2021-03-05,0.0,450,Male,0.0
672,Transfer,0xc352b5,0x35388c,2021-02-04,0.0,450,Male,0.0
